path_no,x(m),y(m)
1428,-10.261397316728576,-3.464693670988262
1429,-10.255426978290041,-3.4898828184340607
1430,-10.249027964937156,-3.514833164642555
1431,-10.242620874786676,-3.5381110308750943
1432,-10.235558142250659,-3.5623419766772404
1433,-10.227973161720696,-3.5865167434692578
1434,-10.22010783857286,-3.609883927646258
1435,-10.211438924141891,-3.6342105470754795
1436,-10.20255034403288,-3.657749163746451
1437,-10.193213767859184,-3.681228130587556
1438,-10.18331014346267,-3.7051059043305616
1439,-10.173007436335663,-3.7288044877586297
1440,-10.162297167086239,-3.7523616236476727
1441,-10.151581722409954,-3.774828292614214
1442,-10.140243402452027,-3.7974898680954103
1443,-10.12825866638786,-3.820306616366161
1444,-10.116155794973073,-3.8422992813387107
1445,-10.103568544942956,-3.8641754403535606
1446,-10.090295666322147,-3.8864653496438204
1447,-10.076706497198726,-3.9085521197048068
1448,-10.062825051203212,-3.930304375373328
1449,-10.048614162467802,-3.9519056425996677
1450,-10.034073835795878,-3.97340278996837
1451,-10.01959160357015,-3.9941760446735386
1452,-10.005297714588353,-4.014041503514999
1453,-9.990309886254188,-4.034362965142803
1454,-9.975242845648054,-4.05427669294607
1455,-9.959776705138466,-4.074227696056528
1456,-9.943764336085435,-4.094342849768435
1457,-9.927429214717183,-4.114356559957581
1458,-9.910754700521018,-4.134246114426784
1459,-9.893865543929566,-4.153990649712256
1460,-9.876842109907159,-4.1735235323010675
1461,-9.85962911436844,-4.192820411641625
1462,-9.842931568483907,-4.211184433376839
1463,-9.825943068353245,-4.229555931122445
1464,-9.808245662591245,-4.2484761887039415
1465,-9.79097811937949,-4.266719054506165
1466,-9.773388661508038,-4.285052221723774
1467,-9.755771284546793,-4.303101189081937
1468,-9.737918217224756,-4.32109768668184
1469,-9.719549385688968,-4.339331525240215
1470,-9.701594592162628,-4.35692434827129
1471,-9.683584998140745,-4.374391483918648
1472,-9.665555326431251,-4.391750005581727
1473,-9.647357206035592,-4.408968774822782
1474,-9.628780851236545,-4.426106386564711
1475,-9.609710489545371,-4.44345351486786
1476,-9.59039796392367,-4.460815768921509
1477,-9.57141087200996,-4.477721985472999
1478,-9.552411264367848,-4.49448889769939
1479,-9.533529466011874,-4.510838174456453
1480,-9.515619048280259,-4.526065666429776
1481,-9.497169414432117,-4.541517809867286
1482,-9.478152209049107,-4.557151820962149
1483,-9.460391919502126,-4.57150649095898
1484,-9.447732645105681,-4.581227255036525
1485,-9.441211067732668,-4.585827564179298
1486,-9.438944024686686,-4.587307171537369
1487,-9.438949459020218,-4.587302049408219
1488,-9.438971518500765,-4.587285818507998
1489,-9.438993449562979,-4.5872696254488625
1490,-9.439015291564791,-4.587253452049646
1491,-9.439037071259001,-4.587237288162657
1492,-9.439058809072566,-4.587221126024104
1493,-9.439080514681075,-4.587204963967427
1494,-9.437564116469474,-4.588176562214887
1495,-9.430090743915457,-4.593099464973609
1496,-9.418832589054164,-4.600689780556736
1497,-9.406319932204113,-4.608836153446432
1498,-9.391937278484194,-4.6176799817813325
1499,-9.375376823098994,-4.6272345283641085
1500,-9.356062508768252,-4.637824500433992
1501,-9.334952589901746,-4.648536954757198
1502,-9.312628924344018,-4.658980128964484
1503,-9.289043610302352,-4.668944756072714
1504,-9.265073670453514,-4.67795771887706
1505,-9.240782351658298,-4.686034691837656
1506,-9.216154912035934,-4.693264727785621
1507,-9.191191200697423,-4.699709572649957
1508,-9.165990348698113,-4.705366519705455
1509,-9.140831446490187,-4.710207342441195
1510,-9.11544314787291,-4.714363516364349
1511,-9.089828467083542,-4.7178755115167945
1512,-9.064126418144681,-4.720784424882365
1513,-9.038720342274186,-4.723120026065996
1514,-9.013064220834618,-4.724831771085427
1515,-8.988134233123278,-4.725794795597192
1516,-8.96304124343922,-4.726083150186987
1517,-8.937170282155568,-4.725825931450819
1518,-8.911327365270115,-4.725058173609671
1519,-8.885571979816621,-4.7238170694392
1520,-8.859772209233503,-4.722194539387359
1521,-8.833883221657342,-4.720241367224536
1522,-8.808397050573769,-4.718016972177729
1523,-8.783426756619829,-4.7155715130771085
1524,-8.758870300104755,-4.7129903216955
1525,-8.734220078898906,-4.710199853594495
1526,-8.708357642929627,-4.7071168054873835
1527,-8.68264860816299,-4.703941554697178
1528,-8.6569163815002,-4.700705796269564
1529,-8.631089965637596,-4.697418255919054
1530,-8.60524397466678,-4.694060395544577
1531,-8.579641330457196,-4.690479057036332
1532,-8.55520721913357,-4.686835615726847
1533,-8.530011354183356,-4.6828661744720375
1534,-8.505097920603486,-4.678819351906194
1535,-8.480789577856271,-4.67474328765738
1536,-8.455271384624288,-4.670352430965173
1537,-8.429613049521846,-4.665943107208786
1538,-8.403881792513976,-4.661561223838004
1539,-8.378319405154636,-4.657219000603851
1540,-8.352740804433163,-4.652889987948282
1541,-8.327062096008785,-4.648580925062374
1542,-8.301303485008532,-4.644309659957476
1543,-8.27570363600687,-4.640113196104426
1544,-8.250086207313936,-4.635971417708423
1545,-8.224357761619109,-4.631887579307912
1546,-8.198545897424406,-4.627882482095852
1547,-8.172883881356771,-4.623983828690833
1548,-8.147211770936053,-4.620173545301388
1549,-8.121429570879931,-4.616421901818232
1550,-8.095574439444807,-4.61275569453485
1551,-8.06990962963574,-4.609176173588772
1552,-8.044209154601623,-4.605620195118567
1553,-8.018409329477679,-4.602076259554949
1554,-7.992553398860531,-4.598574386898546
1555,-7.96684272766226,-4.595116688380427
1556,-7.941107736592057,-4.591726358280747
1557,-7.915251696031073,-4.588417831949544
1558,-7.8893447887193275,-4.585226094329296
1559,-7.863586827538674,-4.582143791893744
1560,-7.83779497667716,-4.5791651907532245
1561,-7.8118851711280355,-4.576290200669091
1562,-7.785951498249469,-4.57353917445963
1563,-7.76010013733937,-4.570912746406184
1564,-7.734239836038046,-4.5684306728395105
1565,-7.708268881311473,-4.566085963306785
1566,-7.682318917017558,-4.563874361605802
1567,-7.656418868152985,-4.561769928745086
1568,-7.630525241062225,-4.559774256643458
1569,-7.604531029914331,-4.557873140892285
1570,-7.578581847326868,-4.5560755438498495
1571,-7.552642207610645,-4.554364470741216
1572,-7.526716627364473,-4.552743956013577
1573,-7.500692661083903,-4.551236131308327
1574,-7.474722299763842,-4.549832661153288
1575,-7.448754263214496,-4.548507458415182
1576,-7.422804212374829,-4.5472734233292
1577,-7.396771178256878,-4.546144317419745
1578,-7.370837014355757,-4.545086532525674
1579,-7.344856208892528,-4.544089620160597
1580,-7.318900535976494,-4.54314557409686
1581,-7.2928664041009394,-4.542272240057286
1582,-7.266907348964296,-4.541451473004315
1583,-7.2409163096494105,-4.540662290167165
1584,-7.2149515377721,-4.539921052024386
1585,-7.188914600165938,-4.539244861097363
1586,-7.162955961657901,-4.538616377991032
1587,-7.136955585916984,-4.538012760603575
1588,-7.110983687672725,-4.5374543387750865
1589,-7.084945834932343,-4.5369558391148805
1590,-7.058988912385055,-4.536500793621077
1591,-7.032981659216446,-4.536065825349645
1592,-7.007004049188936,-4.5356734567672286
1593,-6.980967072870473,-4.535337186428459
1594,-6.955012739004876,-4.535040356603761
1595,-6.929000365103155,-4.5347603759293955
1596,-6.903018215538547,-4.534520236930907
1597,-6.876990502808122,-4.534323056082505
1598,-6.851056741661788,-4.534129567965841
1599,-6.8250444403865576,-4.533944477291442
1600,-6.799061413389156,-4.533789985805569
1601,-6.773030360200719,-4.533683964350467
1602,-6.747082461634821,-4.533607512447716
1603,-6.721068115784298,-4.533538346038611
1604,-6.695083184273719,-4.533492576868316
1605,-6.669056857274904,-4.5334907652459275
1606,-6.643106329405508,-4.5335104383765
1607,-6.6171044207475145,-4.533533167718566
1608,-6.59113223964693,-4.533562346563177
1609,-6.565112303051101,-4.533628879649281
1610,-6.53915680820153,-4.533703036691682
1611,-6.513156750103249,-4.533778004827846
1612,-6.48719184865051,-4.533863532094625
1613,-6.461175092028084,-4.53398668955204
1614,-6.435218220379292,-4.534122886714453
1615,-6.40921753852522,-4.534260369416737
1616,-6.383256464245275,-4.534410931391434
1617,-6.357232190515193,-4.534589436878753
1618,-6.331256925804595,-4.534773101828397
1619,-6.305255513397469,-4.534953053530133
1620,-6.279299048191478,-4.535146050988713
1621,-6.253275253587792,-4.535367541820615
1622,-6.227301359542931,-4.535594432793666
1623,-6.201299857747995,-4.535816952932125
1624,-6.175359906520976,-4.536048577390793
1625,-6.149337417538977,-4.536301753250174
1626,-6.123365174868639,-4.536567030499386
1627,-6.097365524133719,-4.53681829620337
1628,-6.071424531753808,-4.537080597698181
1629,-6.045404004057407,-4.537364845586284
1630,-6.019433620275379,-4.537650753108016
1631,-5.993434497558355,-4.537922990262656
1632,-5.967492483964448,-4.5382074855013
1633,-5.941472532574377,-4.538515018806006
1634,-5.91550266528549,-4.53882428881888
1635,-5.889503938157493,-4.539121496408393
1636,-5.863568231067968,-4.539429980290153
1637,-5.837549554867501,-4.539755920731573
1638,-5.811580686068231,-4.540082157352589
1639,-5.785585586491775,-4.540388611648653
1640,-5.759661024767597,-4.540685541007185
1641,-5.7336449067834865,-4.540971317149723
1642,-5.70767510443869,-4.541257013409802
1643,-5.681682944893792,-4.541523042216723
1644,-5.655757134189107,-4.541780906377929
1645,-5.62973957588481,-4.542027051569125
1646,-5.603768550966774,-4.542273011879429
1647,-5.5777777243948545,-4.542503710744734
1648,-5.551830146853641,-4.5427469839851025
1649,-5.525809368717598,-4.543006148285397
1650,-5.4998391275178,-4.54326399912127
1651,-5.473852907627242,-4.54349812681453
1652,-5.447920023805476,-4.543722416876914
1653,-5.421903604531258,-4.543925609124742
1654,-5.395933318587757,-4.5441145138277514
1655,-5.369955722503393,-4.544276228309133
1656,-5.344011259346896,-4.54442506089782
1657,-5.31798717665364,-4.544587582794801
1658,-5.29201363176855,-4.544749990467895
1659,-5.266032393432871,-4.544898223595682
1660,-5.2400638416035195,-4.545056325591304
1661,-5.21404016007561,-4.545230034833134
1662,-5.188067541929407,-4.545401716602144
1663,-5.162093778754902,-4.545549327833478
1664,-5.136153951943317,-4.545688570515352
1665,-5.1101334162338645,-4.545809698370612
1666,-5.084159305267211,-4.5459294000602934
1667,-5.058181706929028,-4.5460364828713455
1668,-5.032206734143843,-4.5461511556815974
1669,-5.006182317461865,-4.546283265477867
1670,-4.980208613648612,-4.546412500243958
1671,-4.954243358355726,-4.546518453259436
1672,-4.928291719181996,-4.546615816504254
1673,-4.902270107085974,-4.546694852952018
1674,-4.876294752706498,-4.546772174840871
1675,-4.8503176076060655,-4.546836992424963
1676,-4.82433773737585,-4.5469103158457695
1677,-4.798311767123216,-4.546996189827655
1678,-4.77233640677685,-4.547081645134481
1679,-4.74636199655975,-4.547154854525387
1680,-4.720380736759752,-4.547236918074915
1681,-4.69435516219123,-4.547332924296274
1682,-4.668379495827809,-4.547428705507869
1683,-4.642407790724912,-4.547512639024706
1684,-4.616425117770408,-4.54760522998367
1685,-4.590399969393805,-4.547714176398525
1686,-4.5644204487325,-4.547847249078516
1687,-4.5383565210174766,-4.548106236096832
1688,-4.512321963998149,-4.5485913062113115
1689,-4.486305852887261,-4.549269026899584
1690,-4.460299967989807,-4.55013804837199
1691,-4.43426377445329,-4.551157215501291
1692,-4.408267245723595,-4.552346666006358
1693,-4.382262808170928,-4.553709428048147
1694,-4.356286147794703,-4.5552192015189785
1695,-4.330242499684939,-4.556930490054401
1696,-4.304329054278087,-4.558856891246777
1697,-4.278433936690613,-4.560982781635011
1698,-4.252517768190652,-4.563304829264692
1699,-4.22654392574181,-4.56578799605805
1700,-4.200661066873037,-4.56840675555395
1701,-4.174843741312404,-4.571167812266524
1702,-4.149003759069234,-4.574041396745851
1703,-4.1230916292558435,-4.577013794590575
1704,-4.097278076549688,-4.580064463552311
1705,-4.071521350230638,-4.583184983588897
1706,-4.045727676819689,-4.586339795073319
1707,-4.019837449331557,-4.58956579018017
1708,-3.9940111422404265,-4.592915897354302
1709,-3.968297910265682,-4.596405343861723
1710,-3.942544840824457,-4.600008235862653
1711,-3.9167166885092453,-4.603726172621897
1712,-3.890965915550998,-4.607521288135205
1713,-3.865330428462574,-4.6113935480431945
1714,-3.839640721041667,-4.6153280960632195
1715,-3.813873976492039,-4.619294797518974
1716,-3.7882490247176315,-4.623224305730121
1717,-3.762664250438957,-4.627079766824108
1718,-3.7369704422617427,-4.630866471573584
1719,-3.711184446105305,-4.634651394906344
1720,-3.685389873756342,-4.638409766811952
1721,-3.6597542708009123,-4.642187661378289
1722,-3.6340500091140466,-4.645947950047482
1723,-3.6082575154680314,-4.649677702751968
1724,-3.582543951133661,-4.653338015998802
1725,-3.5568987705744086,-4.656953899636577
1726,-3.5311616084939024,-4.660606576682036
1727,-3.5053470745782387,-4.6643314112487255
1728,-3.4796042923008095,-4.6680845337331425
1729,-3.4539634734744467,-4.671877168951126
1730,-3.4282555492700246,-4.675693110077805
1731,-3.402469020132613,-4.679531051372609
1732,-3.376755828032211,-4.683358190696175
1733,-3.3511306754784695,-4.687181498074448
1734,-3.3254278646972018,-4.690993404668103
1735,-3.299640990577412,-4.69478535286371
1736,-3.273935371023023,-4.698515045278839
1737,-3.248302899228327,-4.702192997743252
1738,-3.222582354661379,-4.705819078023281
1739,-3.1967682958114465,-4.709399101028341
1740,-3.171029598867017,-4.712916328089282
1741,-3.145362443992785,-4.716419642640924
1742,-3.1196097439852997,-4.719976521194423
1743,-3.093771859459126,-4.723587475738013
1744,-3.068041607835294,-4.72725212924229
1745,-3.0431809841556703,-4.730868702043519
1746,-3.0184359900252486,-4.734473090790117
1747,-2.9936975883885064,-4.738020704551689
1748,-2.968976449613372,-4.741560089283917
1749,-2.9443507247499214,-4.745131108931633
1750,-2.919180742292706,-4.748736074894749
1751,-2.894256507486234,-4.752209982152344
1752,-2.8695002468384057,-4.755589137525699
1753,-2.845071629433109,-4.758939964494665
1754,-2.8267498984813226,-4.761755177641118
1755,-2.8166457010367494,-4.763628739427307
1756,-2.8132470646038183,-4.764374501202593
1757,-2.81320802252798,-4.764379435344528
1758,-2.813240593020599,-4.764368880377049
1759,-2.8132732329217123,-4.764358285179676
1760,-2.8133066767963992,-4.764347512118006
1761,-2.8133407958813264,-4.764336547366143
1762,-2.813375036935895,-4.764325547621383
1763,-2.8134093936574196,-4.7643145181969775
1764,-2.8116275633300942,-4.764719093739392
1765,-2.802696997937525,-4.766698109012364
1766,-2.7863938031803466,-4.7701931339382675
1767,-2.7672489879741655,-4.774218490839613
1768,-2.745519373203111,-4.778662319620889
1769,-2.721867645034911,-4.78281944996187
1770,-2.6965047760429703,-4.786429481606588
1771,-2.6710328385456306,-4.789045338357758
1772,-2.6459418477819443,-4.790714338587338
1773,-2.620317238542263,-4.7914187019610495
1774,-2.594685544617466,-4.791187238334099
1775,-2.5700351876685676,-4.790024247928294
1776,-2.5449013728053003,-4.787935901693391
1777,-2.519320118110461,-4.78504126410985
1778,-2.494640833292312,-4.7815578908929215
1779,-2.4698232377757856,-4.777354322238738
1780,-2.4445607399992992,-4.772319035564573
1781,-2.4194298469009414,-4.766645599410899
1782,-2.3943010030640055,-4.760448503971205
1783,-2.3692578283614245,-4.753769001739909
1784,-2.3450658745316333,-4.7466074453246225
1785,-2.3218519946255887,-4.739049319257372
1786,-2.297885274284746,-4.730721508373446
1787,-2.2742498770997064,-4.722083272645899
1788,-2.2504864500706736,-4.7130373246793775
1789,-2.2264352442558555,-4.703647989753729
1790,-2.2023833719359387,-4.693940704955041
1791,-2.178302576503912,-4.68399899172828
1792,-2.15439871846042,-4.673988048554771
1793,-2.130699746043358,-4.663923837174456
1794,-2.1081334310993505,-4.653974572876376
1795,-2.0844259072840865,-4.6433851072856545
1796,-2.060587161378981,-4.632945190908304
1797,-2.036830616555819,-4.622757501168145
1798,-2.0129199365427413,-4.612504351053235
1799,-1.98889023353696,-4.602289474933507
1800,-1.9649044233649902,-4.592242303614473
1801,-1.9416131773153775,-4.582645631891441
1802,-1.91792728657797,-4.573044132577661
1803,-1.8935683070409426,-4.563450803759488
1804,-1.8692493654244111,-4.554177656242937
1805,-1.8457825908713423,-4.545430428414395
1806,-1.822300244998264,-4.536783715205786
1807,-1.798687939883961,-4.528203569119844
1808,-1.7751810764158804,-4.519828912697986
1809,-1.7508275495031378,-4.5113137827419365
1810,-1.726205198252138,-4.502846252921524
1811,-1.7014306739361433,-4.494535483753383
1812,-1.6766916831413519,-4.486373262934383
1813,-1.6520594006244909,-4.478325208332749
1814,-1.6273407147967882,-4.470274536000816
1815,-1.6025229469605646,-4.46222352946298
1816,-1.5781181326873779,-4.454348240782052
1817,-1.5540215992435369,-4.446611329807226
1818,-1.5301063976902962,-4.438925455988282
1819,-1.505775783711469,-4.431077494289946
1820,-1.4814160927379934,-4.423229150639875
1821,-1.4574249856454013,-4.415484313463598
1822,-1.4338542129924179,-4.407805854307546
1823,-1.4100502842986724,-4.399988651823472
1824,-1.3853284389691096,-4.391818476075986
1825,-1.360855623992311,-4.383521086667254
1826,-1.3363764069090969,-4.375049333553644
1827,-1.31280302683767,-4.366679655702525
1828,-1.2894507947477751,-4.35825327810254
1829,-1.2656089272367879,-4.349556779966685
1830,-1.241381101365941,-4.340464652763742
1831,-1.2171222610132735,-4.331112006806264
1832,-1.1929149355784365,-4.321569412243812
1833,-1.1689630997225762,-4.311905847881637
1834,-1.1450350589254892,-4.302012590966282
1835,-1.1211126125526287,-4.291881781134774
1836,-1.0971776168852454,-4.281450209985164
1837,-1.0737828028522782,-4.271110174861326
1838,-1.0512426072052328,-4.260879344814406
1839,-1.0281864590750622,-4.250067360651385
1840,-1.0048710745575844,-4.238806361712022
1841,-0.9823800232343426,-4.227642554063276
1842,-0.9599494677731507,-4.216200840787747
1843,-0.9369996459322345,-4.2041507969694525
1844,-0.9142249782155253,-4.191802097457513
1845,-0.8923403371221417,-4.179667289267954
1846,-0.8705132098983247,-4.167251365191025
1847,-0.8481469880445487,-4.154160592986959
1848,-0.8259818790160132,-4.140867639234566
1849,-0.8045975838884697,-4.12771274944547
1850,-0.7835470861098548,-4.114346227752025
1851,-0.7619637126483918,-4.100173011607587
1852,-0.7405142220661475,-4.085725602054145
1853,-0.7191154513545989,-4.071026765003402
1854,-0.6978584027988297,-4.0561047725889825
1855,-0.6768879880318035,-4.041026015240773
1856,-0.6567534784331238,-4.026172155022041
1857,-0.6364318678397289,-4.010828540560142
1858,-0.6157911177047833,-3.994962252880006
1859,-0.5954752656376155,-3.978975330208012
1860,-0.5752725028626485,-3.962799999953257
1861,-0.5551018017830831,-3.9464322894259736
1862,-0.5356862521655193,-3.9303849989873996
1863,-0.517304355120049,-3.9149036532497394
1864,-0.5025446742647954,-3.9022257987235522
1865,-0.4933659865307107,-3.894241926096924
1866,-0.4900752410610739,-3.891369557505093
1867,-0.4901030581934071,-3.8913905310184562
1868,-0.4901605906634331,-3.891437943579754
1869,-0.4902179693119068,-3.891485362763897
1870,-0.49027537581985253,-3.8915328862743297
1871,-0.4903328863218341,-3.8915805454138472
1872,-0.4903905314101601,-3.891628350097605
1873,-0.490448323405039,-3.891676305914559
1874,-0.48936993386573047,-3.890730612731138
1875,-0.483535463968517,-3.885580766451735
1876,-0.47179375555663294,-3.8749584769745535
1877,-0.4558507797096095,-3.860100073515772
1878,-0.4391239771222214,-3.8438314557013116
1879,-0.4216401777597824,-3.8254451853199907
1880,-0.4049390409898319,-3.806101464321196
1881,-0.38919714144341827,-3.78603126853763
1882,-0.3742936902907542,-3.765184443410785
1883,-0.36020987019059786,-3.7436252412871798
1884,-0.34702739728741083,-3.7216237319164565
1885,-0.3347409381526614,-3.699193687757706
1886,-0.32324396276726447,-3.676228167293574
1887,-0.31287197861455257,-3.6534104706234416
1888,-0.30361744113651745,-3.6310638425139894
1889,-0.2946864461742122,-3.607811039404762
1890,-0.286377257296606,-3.5842022628098964
1891,-0.27847894339144497,-3.5597213273403145
1892,-0.27110744950571664,-3.5349916813053097
1893,-0.264238909251889,-3.5100180495232136
1894,-0.2579257916512655,-3.4849462233629724
1895,-0.25215765038985916,-3.45987807426405
1896,-0.24683952225638234,-3.434595045394275
1897,-0.24194567350382762,-3.4091082708764247
1898,-0.23745935760797993,-3.383552301604123
1899,-0.23340557597452666,-3.3581050278378863
1900,-0.2297302396242339,-3.332499288988545
1901,-0.22640279093387566,-3.3067441412140894
1902,-0.22342192118910864,-3.281013404048908
1903,-0.2207769192091531,-3.255320427836309
1904,-0.21844697424922999,-3.2295366838402964
1905,-0.2164288865970841,-3.2036656577854434
1906,-0.2146853280816783,-3.1778274040925414
1907,-0.2131932908563187,-3.1519688808892528
1908,-0.21194723121305484,-3.126083251876982
1909,-0.21092462559859135,-3.100175766590341
1910,-0.21007732285416567,-3.074255176542017
1911,-0.20942512235363547,-3.0483166700859585
1912,-0.2089404415738312,-3.0223846932006784
1913,-0.20863879086659604,-2.9964937233086393
1914,-0.20847105265856822,-2.970538260151177
1915,-0.20844903540994714,-2.944533708432294
1916,-0.20854216166345843,-2.9185857489286535
1917,-0.20876739699333047,-2.8926890600141046
1918,-0.20907362762335926,-2.866722666660631
1919,-0.20949018928350413,-2.8407124760994606
1920,-0.21001313477277414,-2.8147635129028696
1921,-0.21063834644856802,-2.7888441615909714
1922,-0.21133707614685326,-2.7628748224860056
1923,-0.21210127867521328,-2.7368845068328005
1924,-0.21293310730488765,-2.711717392403171
1925,-0.21389835012752348,-2.6881761812349563
1926,-0.21511924056752163,-2.6635898927721735
1927,-0.21651735253069293,-2.637594889016007
1928,-0.218024665770668,-2.611712302021598
1929,-0.21963285878349434,-2.585823996510784
1930,-0.221272623877887,-2.559903255765053
1931,-0.22294088594533998,-2.5339041065650654
1932,-0.2246198043568375,-2.5079986721494465
1933,-0.2263123152971566,-2.482109827164257
1934,-0.22798468219808196,-2.456179125075742
1935,-0.22964066496631738,-2.430168029085657
1936,-0.23126526369686956,-2.404245224681403
1937,-0.23286982399852924,-2.3783349808330416
1938,-0.23441331151978084,-2.3523864755565063
1939,-0.23591318523553625,-2.3263655543658457
1940,-0.2373738244855289,-2.3004449734129153
1941,-0.23878989706020828,-2.274525351579707
1942,-0.2401347082891695,-2.248558742864725
1943,-0.24141070092440392,-2.2225276367983327
1944,-0.24264983443630234,-2.196595473861899
1945,-0.24384998105457167,-2.170657275863813
1946,-0.24499187409309714,-2.144687323500642
1947,-0.2461189840539735,-2.1186700346895484
1948,-0.24727963527475186,-2.092792350933281
1949,-0.24841965665479815,-2.0668476634873625
1950,-0.24949270705276616,-2.040867699170297
1951,-0.25050883829054293,-2.0148372321839054
1952,-0.2514949470047373,-1.9888952695917193
1953,-0.25245532132542886,-1.96293726478539
1954,-0.25335562420453067,-1.9369505303413914
1955,-0.2542055541421671,-1.910923758071448
1956,-0.2550322679890529,-1.8849798753066063
1957,-0.25584041056008583,-1.859016096625711
1958,-0.2565974831487459,-1.8330248064156727
1959,-0.2573006675129525,-1.8069976985443532
1960,-0.25796034685032543,-1.781042454979715
1961,-0.25859915564955877,-1.7550462712622423
1962,-0.2591708142806865,-1.7290456051218952
1963,-0.2596944981654893,-1.703029530151758
1964,-0.26019040339462296,-1.6770673672083218
1965,-0.26067225991407655,-1.651078716508191
1966,-0.26110477281456557,-1.625076800499056
1967,-0.2614999217689252,-1.5990733901517606
1968,-0.2618905631301664,-1.573109678878579
1969,-0.26227117576155484,-1.5471170321739487
1970,-0.26260455742692296,-1.5211127611217414
1971,-0.2629036230603194,-1.4951183672650847
1972,-0.26320213938272674,-1.469151138364175
1973,-0.263493219913336,-1.4431572283594298
1974,-0.2637406220541572,-1.4171514628703286
1975,-0.2639566606158264,-1.3911663105653311
1976,-0.2641764164454126,-1.3651948199096835
1977,-0.264391160846963,-1.3392014739782006
1978,-0.26458621105544183,-1.3140981335869077
1979,-0.2648070257350437,-1.288618720317064
1980,-0.2651205623667856,-1.2626778947791983
1981,-0.26555963368712815,-1.2367780864078806
1982,-0.2660684758193577,-1.2108119670465343
1983,-0.26664095486050654,-1.1848147047463014
1984,-0.2672937068928432,-1.158875330279887
1985,-0.2680427253235061,-1.1329452447898607
1986,-0.26884642180013074,-1.1069829243429343
1987,-0.26970798804425833,-1.0809798307931922
1988,-0.2706225618971486,-1.0550593806223516
1989,-0.2715936249068085,-1.0291357731923934
1990,-0.2725822214706656,-1.0031640306162979
1991,-0.27352230198597005,-0.9779579526539433
1992,-0.2744699952663897,-0.9528410557784032
1993,-0.2753950234213341,-0.9268836665338884
1994,-0.27620666530693944,-0.9008767110577539
1995,-0.2768912017371976,-0.8748252492920298
1996,-0.27746869127588597,-0.8488465133452808
1997,-0.2779538715793868,-0.8228503588366635
1998,-0.2783316788590751,-0.7968391084593683
1999,-0.27862573778474353,-0.7708165948319778
2000,-0.2788583980776457,-0.7448368038830017
2001,-0.27904268473758354,-0.718837820525059
2002,-0.2791536615647823,-0.6928242878964883
2003,-0.2791954313303695,-0.6668281564090265
2004,-0.27921004037657654,-0.6408491694597552
2005,-0.279180891307654,-0.6148444720770783
2006,-0.2790821421407731,-0.5888295686491789
2007,-0.27891975553915205,-0.5628240157271012
2008,-0.27873746226023893,-0.5368380964563485
2009,-0.278540889319174,-0.5108253295587327
2010,-0.27829381820135407,-0.4848188143700839
2011,-0.27801160356706867,-0.4587993921236363
2012,-0.27771456980864995,-0.4328127786720332
2013,-0.27740132838920245,-0.406833680660376
2014,-0.27703642544424384,-0.3808261154660035
2015,-0.2766300378364701,-0.3548129231187047
2016,-0.2761974916411086,-0.32882464928264526
2017,-0.27575729304492635,-0.3028749320842965
2018,-0.27529712182197147,-0.2768826715074395
2019,-0.27482602641516024,-0.2508813280186633
2020,-0.27435269289261816,-0.22490081893874098
2021,-0.27388853966558724,-0.19896124866245982
2022,-0.27338868106370706,-0.17296611417254454
2023,-0.2728718401805659,-0.14696326717047153
2024,-0.2723584403404574,-0.12098277402853659
2025,-0.2718538732299492,-0.09504232076208054
2026,-0.27131885393516386,-0.06904609373300924
2027,-0.2707645444641051,-0.043043612706459566
2028,-0.2702213845800503,-0.01706866968200265
2029,-0.2697158771301565,0.008872099263031055
2030,-0.26916921028873214,0.03488120376049785
2031,-0.26856114701132333,0.060887823113478776
2032,-0.2679154336936565,0.08687459290252293
2033,-0.2672685132440211,0.1128163476050928
2034,-0.26658119799402613,0.13881342763824983
2035,-0.2658688618991547,0.16480572232075422
2036,-0.265147821186106,0.19078752335260799
2037,-0.26442964269603975,0.21673122589513788
2038,-0.2636894336975568,0.24272130422426147
2039,-0.26294177555854287,0.26870481563636084
2040,-0.26220032055384496,0.2946811184487842
2041,-0.2614542051010265,0.3206627608544085
2042,-0.2605990940827797,0.34667961841392286
2043,-0.2596595055690599,0.3726913670580386
2044,-0.25867825005750494,0.398676382169815
2045,-0.25766515778759885,0.4246271095817269
2046,-0.25657390559689885,0.4506147630329117
2047,-0.25543245872623616,0.4765888781080983
2048,-0.25426152697945054,0.5025640421706422
2049,-0.2530620871900628,0.5285100442174246
2050,-0.25180752287820674,0.5544777844469982
2051,-0.2505351653252897,0.5804161816431596
2052,-0.24924457264732947,0.6063799959334224
2053,-0.24796287108260362,0.6323174255894293
2054,-0.24666645828183598,0.6582743876554545
2055,-0.24538658781567807,0.6841945074232262
2056,-0.24409944198485573,0.7101582787119145
2057,-0.24281954648349077,0.7360948880375352
2058,-0.2415167733533863,0.7620592372536783
2059,-0.24020915745570767,0.7880012557911973
2060,-0.23890548329500952,0.8139622082066977
2061,-0.2376199185035276,0.8398969648901011
2062,-0.2363441043051046,0.8658557780436636
2063,-0.23509249551950068,0.8917914157605041
2064,-0.23386888083241283,0.9177480057307222
2065,-0.2326918167355206,0.9436705156663382
2066,-0.23150470032791504,0.9696387075770546
2067,-0.230342059049726,0.9955906412610206
2068,-0.22922410013670078,1.0215485281509498
2069,-0.2281577661513554,1.0474696390781655
2070,-0.2270972008331811,1.0734444338224252
